reaction_1_Keq	reaction_1_KmP	reaction_1_KmS	reaction_1_Vmf	reaction_2_Hexokinase_KiGlc6P	reaction_2_Hexokinase_KmATP	reaction_2_Hexokinase_KmGlucose	reaction_2_Hexokinase_Vmf	reaction_3_HPI_Keq	reaction_3_HPI_Ki1	reaction_3_HPI_Ki2	reaction_3_HPI_Ki3	reaction_3_HPI_Kmp	reaction_3_HPI_Kms	reaction_3_HPI_Vmf	reaction_4_KADP	reaction_4_KFru16BP	reaction_4_KaFru26BP	reaction_4_KiATP	reaction_4_KiCIT	reaction_4_KmATP	reaction_4_KmFru6P	reaction_4_L	reaction_4_Vm	reaction_4_alpha	reaction_4_beta	reaction_4_keq	reaction_5_Aldolase_Keq	reaction_5_Aldolase_Kmp	reaction_5_Aldolase_Kmq	reaction_5_Aldolase_Kms	reaction_5_Aldolase_Vmf	reaction_6_TPI_Keq	reaction_6_TPI_KmP	reaction_6_TPI_KmS	reaction_6_TPI_Vmf	reaction_7_GAPDH_KA	reaction_7_GAPDH_KB	reaction_7_GAPDH_KC	reaction_7_GAPDH_KP	reaction_7_GAPDH_KQ	reaction_7_GAPDH_Keq	reaction_7_GAPDH_Vmf	reaction_8_PGK_Ka	reaction_8_PGK_Kb	reaction_8_PGK_Keq	reaction_8_PGK_Kp	reaction_8_PGK_Kq	reaction_8_PGK_Vmf	reaction_9_PGAM_Keq	reaction_9_PGAM_KmP	reaction_9_PGAM_KmS	reaction_9_PGAM_Vmf	reaction_10_Enolase_Keq	reaction_10_Enolase_KmP	reaction_10_Enolase_KmS	reaction_10_Enolase_Vmf	reaction_11_KADP	reaction_11_KATP	reaction_11_KPEP	reaction_11_KPYR	reaction_11_KaF16BP	reaction_11_KaSer	reaction_11_Keq	reaction_11_KiATP	reaction_11_L	reaction_11_Vm	reaction_12_LDH_Ka	reaction_12_LDH_Kb	reaction_12_LDH_Keq	reaction_12_LDH_Kp	reaction_12_LDH_Kq	reaction_12_LDH_Vmf	reaction_13_KcatC	reaction_13_KmP	reaction_13_Kms	reaction_13_SerC	reaction_14_KcatB	reaction_14_KmP	reaction_14_Kms	reaction_14_SerB	reaction_15_KcatD	reaction_15_KmP	reaction_15_Kms	reaction_15_SerD	reaction_16_MCT_Keq	reaction_16_MCT_KmP	reaction_16_MCT_KmS	reaction_16_MCT_Vmf	reaction_17_k1	reaction_17_k2	reaction_18_k1	reaction_22_v	reaction_25_PDH_KcatA	reaction_25_PDH_KiSER	reaction_25_PDH_KmP	reaction_25_PDH_Kms	reaction_25_PDH_SerA	AK_k1	AK_k2	MPM_K	MPM_Keq	SERout_k1	SERout_k2	GLYout_k1	GLYout_k2	TK_v	PGLM_PGLM_Keq	PGLM_PGLM_Kmp	PGLM_PGLM_Kms	PGLM_PGLM_Vmax	UPP_Keq	UPP_KmA	UPP_KmB	UPP_KmP	UPP_KmQ	UPP_Vmax	GS_GS	GS_Kcat	GS_KprATP	GS_KptATP	GS_KrATP	GS_KrGlc6P	GS_KtATP	GS_KtGlc6P	GS_Kudpg	GS_L	GS_n	GP_GP_KGlyb	GP_GP_KGlyf	GP_GP_Keq	GP_GP_KiGlc1P	GP_GP_KiGlyb	GP_GP_KiGlyf	GP_GP_Kipi	GP_GP_Kpi	GP_GP_Vmaxf	PPASE_PPASE_Km	PPASE_PPASE_V	NDK_NDK_Keq	NDK_NDK_KmADP	NDK_NDK_KmATP	NDK_NDK_KmUDP	NDK_NDK_KmUTP	NDK_NDK_Vmax	
0.97697	9.86983	12.3434	0.0185609	0.269467	1.08444	0.375966	0.0289596	0.467914	0.000895136	0.0160711	0.0917867	0.0304438	0.388927	0.168704	1.47884	12.8471	0.000692273	2.05961	5.50227	0.0290562	0.47388	10.7432	0.00492695	0.601651	1.37287	616.345	0.10697	0.41004	0.375934	0.00203603	0.20919	0.0459754	0.396702	0.598647	4.29518	0.0352652	0.0341085	4.13221	0.0127825	0.00818142	0.0746945	3.35257	0.000238756	0.114202	3950.77	0.110875	0.127673	11.5623	0.175172	0.327679	0.430091	2.39499	1.41395	0.672814	0.156462	0.385739	0.240161	0.50445	0.1594	0.922292	0.000343144	6.74289	89052.6	0.447247	1.95016	5.78241	1.08036	0.101968	48556.1	7.13034	4.13109	2.39154	1.57913	0.0361319	0.0466933	0.107647	2.64454	0.146072	0.0362142	0.239888	22.9515	0.469647	0.405163	0.114128	1.09834	4.89514	5.88901	2.16479	189225	851.634	0.00433317	0.000155668	0.624723	0.00291664	0.00361155	1.41359	1.23274	0.990381	2.40026	0.00672599	6.9757e+08	9.38898	2.19209	4.88249	5.30535	8.87236e-05	17.0132	0.0115444	0.0357195	2427.45	0.21041	1.04178	0.367927	0.0628246	0.396033	213.213	0.003	542.527	17.9425	5.31818	3.95625	0.062201	2.89863	0.237399	0.992711	0.303324	4	0.172467	2.16917	0.163362	8.18527	2.90476	13.6327	4.11508	2.89693	30.6093	1.02625	0.386673	0.356102	0.0524262	1.65137	0.182882	21.9012	4.14021e-06	
1.02226	9.88725	13.0407	0.0141927	0.197638	0.784116	0.375438	0.0270626	0.430362	0.000885903	0.0141074	0.0740197	0.0574179	0.414122	0.161016	0.469321	7.22088	0.000952606	1.97942	5.30353	0.0293478	1.28136	5.85387	0.00637561	0.484154	1.1779	481.151	0.0786842	0.356959	0.379849	0.00201207	0.241562	0.0523831	0.394117	0.570568	2.12719	0.0304799	0.0340452	3.81079	0.0196649	0.0119961	0.0782717	1.91976	0.000343917	0.139799	2430.6	0.0775698	0.0741253	18.8546	0.16131	0.111404	0.312536	1.11764	2.6878	0.657473	0.206886	0.585749	0.263041	0.708094	0.168613	1.9192	0.000250732	6.31932	255003	0.0935374	2.69692	3.25266	0.145017	0.0890377	26574.9	6.30468	4.17561	2.91216	1.55912	0.0359418	0.0610733	0.104842	1.34946	0.154214	0.0369604	0.245479	17.5204	0.850568	0.27896	0.120777	0.955818	6.29961	8.20903	2.58713	166758	528.785	0.00482051	9.52096e-05	0.493363	0.00392488	0.00411692	1.43437	1.24052	0.980257	2.2221	0.017068	6.76694e+08	3.31008	7.17549	2.7481	4.83092	9.1474e-05	17.8382	0.0115235	0.0336609	1960.57	0.210568	0.811308	0.365118	0.0623599	0.384609	198.392	0.003	782.637	34.5505	2.52563	4.58151	0.0702989	2.63329	0.187527	0.974954	0.239316	4	0.134226	2.2194	0.170435	10.7647	6.52843	19.676	8.28349	3.64349	30.3983	1.33617	0.305776	0.938764	0.0952658	1.43682	0.194499	20.5873	3.07055e-05	
1.00152	11.3689	8.11655	0.0165965	0.19653	0.820202	0.364624	0.0113879	0.436517	0.000916738	0.0175578	0.131751	0.0714952	0.427467	0.17042	0.880434	9.56712	0.000791065	2.03019	7.29481	0.0292868	1.35118	4.44239	0.00444339	1.16576	1.64967	505.872	0.0951022	0.516924	0.397594	0.00229084	0.168882	0.0408188	0.443465	0.605424	2.41417	0.0209761	0.0381165	4.24707	0.0171565	0.0079544	0.0700353	1.56837	0.000360229	0.123174	2699.38	0.0460478	0.0995656	8.38264	0.169539	0.316628	0.445499	1.33984	3.04061	0.737145	0.158246	0.292174	0.241187	0.689961	0.158454	4.26746	0.000273282	6.43898	60409.3	0.135917	2.23927	2.59671	0.302354	0.0999301	38332.7	5.90508	3.85223	3.3071	1.51458	0.0411374	0.0604274	0.103031	1.19437	0.125871	0.0355819	0.242826	15.0644	1.19887	0.290762	0.116197	1.12104	3.98554	4.03647	2.30917	124879	917.933	0.00424961	0.000170542	0.567882	0.0035886	0.00384381	1.09424	1.16493	0.974083	2.28404	0.0116095	6.4811e+08	3.79569	2.60857	2.93022	7.46446	9.02253e-05	18.4622	0.0108073	0.044507	1968.8	0.233223	0.948247	0.38422	0.0630158	0.393621	177.279	0.003	1214.52	24.8471	5.49671	5.14816	0.0905332	2.51497	0.317987	0.633462	0.224609	4	0.2638	1.3708	0.579791	10.1376	4.63608	15.7109	6.4279	3.08858	31.2665	1.05567	0.178825	1.07855	0.0607064	1.98294	0.183717	7.523	9.94568e-06	
0.99996	9.56749	2.45528	0.0267712	0.24205	0.721032	0.366322	0.0258587	0.456688	0.000998122	0.0211102	0.0668263	0.100331	0.382522	0.171077	1.47417	21.4444	0.00102147	1.98	5.11785	0.0278526	2.05396	5.92109	0.00212614	0.654393	1.11351	627.006	0.141288	0.475654	0.380882	0.00230713	0.199782	0.0398072	0.438172	0.58425	2.41566	0.022205	0.0411245	4.1855	0.0119743	0.0119253	0.0652067	2.1329	0.00066106	0.0982789	3074.81	0.110018	0.129732	13.4252	0.161604	0.340036	0.288884	1.95319	4.008	0.295441	0.19987	0.317191	0.209072	0.569072	0.174485	1.97163	0.000382612	2.67307	126560	0.161596	2.28799	3.99833	0.197003	0.0720858	35811.9	9.20156	3.98944	3.29919	1.79824	0.0393505	0.043842	0.0986636	3.4564	0.164483	0.0341525	0.244191	19.8015	0.780847	0.706991	0.116871	1.01892	2.6958	2.84417	1.81462	150182	452.691	0.0039309	8.50633e-05	0.493802	0.0040533	0.00310994	1.26225	1.16799	1.0542	2.34637	0.0121523	6.60247e+08	10.1816	8.10093	4.3445	4.82108	9.90505e-05	17.7919	0.00911848	0.0395981	2064.53	0.223629	0.905581	0.389707	0.0626282	0.461116	214.576	0.003	745.449	23.2405	2.75869	4.83933	0.0754455	3.66297	0.244641	0.798539	0.202321	4	0.117764	1.05889	0.248997	12.8943	7.38211	7.49568	2.21054	4.80947	30.7943	0.995479	0.802182	0.427687	0.06932	1.21779	0.173107	23.0639	9.58851e-06	
1.00697	14.3001	6.64518	0.0175882	0.300307	0.754485	0.371502	0.0160172	0.494476	0.000883469	0.0198332	0.0924503	0.0650826	0.354798	0.163551	1.33107	7.78442	0.00119742	2.17534	6.22758	0.0286806	1.519	3.33746	0.00474545	0.667248	1.05602	958.24	0.10274	0.564353	0.386344	0.00205054	0.163723	0.0452963	0.430129	0.607422	3.86706	0.0325876	0.0308552	4.21997	0.0149595	0.0117407	0.0952816	2.21541	0.000974346	0.108882	2028.89	0.0479598	0.120065	13.8395	0.143714	0.24172	0.337672	0.513358	4.83647	0.569614	0.215242	0.301246	0.222673	0.525799	0.172312	1.73378	0.000142644	8.18542	154282	0.339155	2.50106	2.1447	0.556238	0.106137	32616.1	3.25858	4.06898	3.23092	1.65955	0.0367026	0.0432762	0.100299	2.38611	0.155762	0.0366067	0.28036	18.438	0.787735	0.456679	0.11369	0.920221	3.48619	4.36612	1.7922	111800	294.874	0.00437699	8.77796e-05	0.625234	0.00345977	0.00376407	1.19662	1.08784	0.982023	2.27074	0.00973713	6.23418e+08	7.02643	9.94081	8.40318	4.14737	9.89036e-05	17.8727	0.0101565	0.0404556	2337.6	0.157295	0.926529	0.404244	0.0622456	0.416641	184.341	0.003	903.49	37.5778	5.02528	4.35054	0.049835	3.17949	0.173601	0.972398	0.197614	4	0.203509	1.97957	0.155718	20.3294	2.84078	10.3718	5.8256	3.06265	29.7483	1.62238	0.204249	1.91177	0.0384325	1.1781	0.165482	25.5361	1.02131e-05	
1.02072	8.31643	16.4325	0.0272698	0.251687	1.01181	0.369247	0.0166593	0.424381	0.000811538	0.0197877	0.0647177	0.0602882	0.390921	0.167873	1.20456	10.9057	0.00115267	2.03987	4.84053	0.0297008	1.21925	5.6487	0.00414192	0.566093	1.38993	459.415	0.109997	0.640284	0.384648	0.00235124	0.164271	0.0530114	0.394878	0.606686	2.67401	0.0394926	0.0403203	3.80514	0.0139677	0.00826757	0.0850892	3.12726	0.00027582	0.0838434	2869	0.0428846	0.117662	23.2857	0.159562	0.19126	0.319066	1.98211	8.0911	0.440729	0.128757	0.230065	0.257331	0.750253	0.178472	2.76543	0.000225589	2.1987	75362	0.106843	2.45663	3.13521	0.180765	0.129791	24747.5	4.34172	4.12974	4.25646	1.69355	0.0381353	0.109324	0.100111	5.35973	0.16002	0.0349954	0.236716	23.6453	0.751079	0.169788	0.119233	0.945004	3.99225	4.89289	2.61448	171051	416.01	0.00408166	7.40451e-05	0.53972	0.0041377	0.00313005	1.3385	1.17383	1.02422	2.23179	0.00509509	6.25482e+08	8.25177	4.76278	2.56715	1.68477	9.65234e-05	17.7567	0.0112874	0.036505	2068.02	0.310057	1.1126	0.389356	0.0632087	0.371054	194.457	0.003	1430.67	23.4577	4.09942	7.06008	0.0649126	0.943091	0.147782	0.647469	0.209307	4	0.114581	1.23064	0.187351	6.87143	2.89753	25.2136	5.40093	3.93697	32.4191	0.829286	0.733427	1.47813	0.0978354	1.22167	0.169218	26.3079	4.67347e-06	
1.01603	8.83925	4.38756	0.0247554	0.145725	0.859756	0.36855	0.023906	0.575472	0.000818289	0.0125029	0.0796607	0.0409817	0.389856	0.17974	1.52264	10.3971	0.000978943	1.96712	15.4267	0.0308024	1.58622	7.18905	0.00356755	1.0573	1.10225	472.596	0.092123	0.390068	0.386108	0.00262593	0.246018	0.0554015	0.398338	0.595119	3.02045	0.032079	0.0366188	4.13603	0.0108798	0.00857035	0.067666	1.88557	0.000576268	0.0793161	1909.81	0.0626395	0.0965626	7.07986	0.159573	0.220105	0.253911	0.450405	5.4788	0.249397	0.174453	0.298732	0.228015	0.517789	0.172053	3.61832	0.000195497	3.18807	152758	0.126229	2.09803	4.19837	0.455461	0.10522	31113.9	8.02652	3.92269	2.85799	1.77354	0.0460378	0.0469147	0.0995052	3.10822	0.147647	0.0362631	0.248857	18.2361	0.824638	0.369827	0.116623	0.992427	5.44796	2.91157	2.73583	99235.7	863.19	0.00526858	7.86934e-05	0.54228	0.00510196	0.00278265	1.44671	1.18605	0.981272	2.21895	0.00896005	6.44922e+08	14.2945	9.36713	1.80532	4.11909	9.51116e-05	18.4367	0.011612	0.0321754	2033.99	0.284658	0.963315	0.389036	0.0640189	0.377778	205.749	0.003	577.232	11.4114	5.7169	5.94874	0.0854224	1.98788	0.189323	0.674866	0.274204	4	0.195471	2.30212	0.325375	9.79347	3.4542	28.6832	5.94749	4.44393	32.9228	1.18419	0.129109	1.74917	0.0491042	1.79846	0.174312	9.70565	1.16982e-05	
0.974321	14.4802	6.95578	0.0130523	0.38778	0.820044	0.367512	0.0254652	0.402102	0.00108369	0.022642	0.0942311	0.067017	0.398344	0.174507	0.691154	13.3152	0.000739742	1.9935	4.87957	0.028806	0.749884	17.8527	0.0034569	0.892999	0.985987	346.192	0.0522894	0.476579	0.388576	0.00216649	0.203133	0.0377057	0.399375	0.582215	5.9189	0.010982	0.0360839	4.03672	0.0225387	0.0160066	0.0732035	2.65049	0.000769834	0.094029	2205.58	0.0384323	0.119102	15.563	0.16814	0.381865	0.377374	1.11569	4.7429	0.180981	0.157771	0.364917	0.214097	0.460348	0.173055	19.2561	0.00016273	1.81461	116907	0.0982383	2.42263	2.34448	0.186504	0.114982	34902.3	6.00392	4.15229	2.94792	1.64299	0.0356341	0.0663315	0.0973907	2.44108	0.152201	0.0368309	0.255602	19.1561	0.641234	0.463851	0.117794	1.05734	6.41988	5.85775	3.30912	228887	686.371	0.0052257	0.000142572	0.90152	0.00352595	0.00276699	1.41176	1.09	1.04424	2.28126	0.00924337	6.32977e+08	3.61423	7.71132	5.3733	6.40568	0.000116399	17.6723	0.010542	0.0396262	2525.04	0.222669	0.958897	0.399843	0.0638763	0.357395	193.595	0.003	883.528	12.7437	4.56154	4.05959	0.0719489	4.5441	0.265763	0.966567	0.354778	4	0.162656	2.30635	0.387065	6.45946	4.9757	28.725	7.04573	4.58905	30.9944	0.739083	0.409432	0.732389	0.0829542	1.65049	0.183135	25.2664	7.56426e-06	
0.940884	5.56927	8.62417	0.0199502	0.269528	0.767947	0.369761	0.0199573	0.466346	0.000986955	0.0164323	0.161032	0.0283341	0.455748	0.175328	0.776468	17.8335	0.000969783	1.99611	8.51937	0.0293593	0.880242	6.93871	0.0028958	1.04095	1.21436	223.457	0.0755451	0.53069	0.372155	0.00280198	0.241869	0.0471089	0.372398	0.579396	2.94021	0.0145259	0.034392	3.83309	0.0243498	0.0144285	0.0702089	2.15736	0.000587802	0.135906	2951.1	0.0437761	0.107037	4.72449	0.173682	0.281185	0.698764	1.27108	5.7253	0.873608	0.0736596	0.432709	0.257426	0.684142	0.18503	2.00708	0.00035795	2.7194	52623.2	0.239679	2.32152	1.75934	0.391704	0.0854067	30377.6	3.94841	3.92907	3.78037	1.90344	0.0405762	0.0470994	0.100064	2.12906	0.154339	0.0382552	0.257006	18.8057	1.03744	0.427214	0.119029	0.965522	6.31307	4.98353	1.59235	146233	306.981	0.00444634	9.48004e-05	0.427621	0.00331894	0.0034723	1.6508	1.11723	0.939841	2.28994	0.00911132	6.54579e+08	2.55763	2.64164	3.88305	3.21196	0.000104639	18.0793	0.0136873	0.0431706	2046.25	0.281478	1.0166	0.374938	0.0622542	0.439746	174.504	0.003	938.323	11.9497	6.25677	5.58949	0.0844616	3.11279	0.374934	0.683031	0.238772	4	0.156349	1.79974	0.577735	17.2788	6.83529	14.812	6.90818	4.07363	30.9292	1.19988	0.617823	0.802371	0.0439641	1.12796	0.186628	31.9488	1.38149e-05	
0.945216	7.63222	15.5157	0.0197717	0.242558	0.805476	0.375694	0.0184561	0.54078	0.000840697	0.0184009	0.0560948	0.0339536	0.466957	0.168	0.878823	15.2326	0.000756784	2.08167	2.62915	0.0307139	0.464614	18.1133	0.00501957	0.750837	1.06926	1072.75	0.0883131	0.537824	0.396927	0.00314674	0.233494	0.0328156	0.383615	0.569743	2.99661	0.0292743	0.0410015	4.20432	0.0157757	0.00854853	0.0635527	2.16342	0.000327842	0.0839422	4526.51	0.0740445	0.0938887	5.10089	0.159945	0.258156	0.311563	2.63413	4.20171	0.293795	0.134175	0.50899	0.291537	0.598381	0.155629	1.38301	0.000341876	1.61372	37090.8	0.197109	2.43777	6.46075	0.131106	0.110347	32061.5	7.08133	4.03684	3.544	1.80793	0.0424199	0.0677848	0.10008	1.76017	0.130624	0.0376153	0.245418	20.3562	0.966423	0.314914	0.106698	1.04597	8.17904	2.96495	2.42065	134085	562.677	0.00413468	9.95596e-05	0.594096	0.00336878	0.00304505	1.48773	1.09204	1.04027	2.12367	0.0141426	6.46472e+08	4.17601	4.47705	1.1568	4.48436	9.51914e-05	18.2196	0.00911187	0.0435132	2030.97	0.20476	1.08708	0.458886	0.0623532	0.352346	206.127	0.003	1136.52	13.1016	3.16654	6.25386	0.0885341	3.24719	0.469009	0.733044	0.188776	4	0.142547	2.15859	0.176751	10.7426	4.48119	28.9569	9.94312	4.18743	32.6067	2.4634	0.526922	0.85985	0.0920246	1.67404	0.170214	35.1245	2.2624e-05	
1.06183	21.0233	5.29299	0.0124784	0.217125	0.822358	0.370156	0.0151011	0.443054	0.000890308	0.0245028	0.0834912	0.0400743	0.371138	0.176571	1.17746	8.89561	0.0010832	2.06226	9.42258	0.0290094	0.57266	4.02019	0.00298346	0.403914	1.00479	631.386	0.0949213	0.600433	0.365696	0.00182838	0.254386	0.0474166	0.391023	0.594525	3.75234	0.021647	0.0334443	4.10908	0.0163488	0.0123904	0.0694302	2.65443	0.000627928	0.124749	1806.49	0.0423945	0.112508	8.04543	0.201933	0.152515	0.388782	0.8389	4.90363	0.221906	0.132465	0.252778	0.260365	0.585801	0.159252	14.9799	0.000349287	2.56753	308530	0.246794	2.35627	3.88383	0.261136	0.0831105	31323.3	2.02725	3.97828	3.59405	2.0863	0.029808	0.0597587	0.106082	2.89383	0.148555	0.0352702	0.255743	19.6465	0.706404	0.356549	0.114995	0.940399	10.4716	3.0182	2.64472	87892.7	387.709	0.00321699	6.43938e-05	0.532366	0.00363776	0.00350158	1.21032	1.26282	1.05773	2.2166	0.0116345	7.24304e+08	4.29442	7.22253	4.25601	1.8996	9.83042e-05	16.5749	0.0122281	0.0346668	1802.99	0.341266	0.936227	0.461805	0.062922	0.316117	190.545	0.003	1423.53	25.4727	3.35876	4.8416	0.0465885	2.14127	0.380298	0.596983	0.238406	4	0.176148	3.13501	0.344795	6.7311	4.02623	15.2326	3.93094	3.74648	30.0171	2.07536	0.279617	0.545923	0.052108	1.36603	0.218469	28.2583	9.62304e-06	
0.907015	8.37465	15.4153	0.0170814	0.221466	0.947964	0.376294	0.0189623	0.524701	0.000939797	0.0151119	0.0970456	0.0440112	0.385981	0.168676	0.382665	21.7917	0.0010447	2.0647	3.88059	0.0277031	1.36892	6.63021	0.00363368	0.90629	1.16435	492.214	0.0790122	0.333578	0.35888	0.00330443	0.144047	0.044052	0.412977	0.604493	2.96431	0.0273751	0.0306609	3.80147	0.0160829	0.0104348	0.0730474	3.09499	0.000435021	0.0868902	4422.86	0.0368182	0.122426	11.3838	0.169904	0.161871	0.268927	2.91313	4.63103	0.231742	0.207353	0.479763	0.268583	0.597665	0.171875	4.24099	0.000307895	4.0089	182004	0.381376	2.08831	4.1384	0.120991	0.101943	19968.7	5.5765	3.6023	2.67934	1.90299	0.0342666	0.0687882	0.0991869	2.18083	0.154767	0.0356906	0.244649	17.137	1.14593	0.378233	0.104448	0.95832	5.4951	3.31878	2.50849	96082.5	270.451	0.00404427	0.00011639	0.486085	0.00452763	0.00302938	1.4728	1.16071	0.916177	2.27122	0.0167877	6.69944e+08	3.94518	4.90513	6.86679	5.1963	0.000102022	18.2755	0.0119383	0.0375425	2009.77	0.423314	1.07113	0.386719	0.0628595	0.374412	214.531	0.003	941.998	15.209	3.68624	5.90632	0.0725781	1.42569	0.157377	0.584602	0.200159	4	0.135634	1.43078	0.232983	6.87336	6.45205	8.3461	3.58282	3.32901	31.8337	0.767923	0.627239	1.19366	0.109908	1.30656	0.147576	28.9973	9.2522e-06	
0.989196	11.2661	4.75531	0.0168451	0.248028	0.80834	0.374866	0.0211594	0.466534	0.000867788	0.0216663	0.041892	0.0339781	0.38277	0.169606	0.764564	7.27642	0.00127875	1.93659	6.46095	0.028238	1.07776	9.38408	0.00499944	1.61277	1.36306	682.599	0.0550264	0.451682	0.386831	0.00263473	0.193739	0.0478957	0.389511	0.597524	2.09382	0.011233	0.0342554	3.59697	0.010997	0.0145783	0.0653469	2.18351	0.000568837	0.103003	4638.87	0.0608778	0.101409	22.359	0.178461	0.0619465	0.53899	0.614904	4.21217	0.176535	0.198909	0.384097	0.281693	0.553002	0.164643	2.53476	0.000366046	3.50933	171371	0.097048	2.35725	2.57801	0.141105	0.105125	28223.3	7.57329	3.99163	3.55205	1.70136	0.028216	0.0654769	0.0990212	3.11918	0.13895	0.0364495	0.251337	16.7102	0.851961	0.143856	0.112841	0.959722	4.38816	5.17404	2.3634	203561	210.279	0.0036836	8.02719e-05	0.515241	0.00323238	0.00337602	1.10325	1.15736	0.969075	2.33966	0.0101135	6.60552e+08	5.02717	5.5455	2.62938	4.3317	9.42489e-05	19.1276	0.00966173	0.038988	2144.95	0.31966	1.02626	0.496185	0.0626441	0.366515	202.02	0.003	1287.96	16.1069	4.50549	4.64307	0.067087	1.55741	0.241451	0.910236	0.251702	4	0.210065	2.25725	0.249299	8.57485	7.06256	6.69378	6.08863	3.01831	30.5585	1.06311	0.419031	1.1381	0.0499047	1.56274	0.179744	29.5482	7.10138e-06	
0.973174	9.47026	13.6402	0.0220756	0.188709	0.743683	0.374383	0.0157628	0.460244	0.000879955	0.0107541	0.0827901	0.0335152	0.384793	0.175352	0.525454	13.7638	0.000875537	1.95993	6.18502	0.0315965	1.30701	2.85237	0.00297697	1.12295	1.05768	1063.85	0.0816643	0.424619	0.38805	0.00199647	0.162976	0.0565025	0.399973	0.572994	2.80591	0.0496901	0.0395909	4.17577	0.0149325	0.0103273	0.0791617	2.93074	0.000526195	0.0917297	3182.03	0.0633654	0.0946422	18.6301	0.193729	0.25469	0.319485	1.65365	3.87333	0.274268	0.361849	0.496837	0.248656	0.518172	0.168526	3.07868	0.00017515	1.88925	44712	0.11585	2.11664	2.66181	0.297405	0.0899363	56591.9	4.02809	3.86607	2.86245	1.98716	0.0353067	0.0550228	0.0984345	2.76332	0.130376	0.0363153	0.253763	19.1668	1.21503	0.446374	0.11971	1.04296	3.78285	3.31023	2.83751	170578	493.109	0.0038917	7.58238e-05	0.501767	0.00334303	0.00310995	1.18857	1.22384	0.963014	2.1455	0.0213951	6.32913e+08	9.04064	4.67481	4.29081	3.1678	9.54186e-05	17.4634	0.0109165	0.0442184	2513.43	0.223673	0.906476	0.389058	0.0622374	0.386516	215.421	0.003	896.099	14.1226	3.04442	5.06814	0.0631646	1.61617	0.236957	0.551697	0.260591	4	0.110516	1.87901	0.504309	11.5167	7.23464	26.3917	7.4647	4.23832	32.0484	1.00477	0.122478	0.359504	0.0601757	1.58731	0.175672	22.2974	1.73093e-05	
1.02584	6.34663	8.84024	0.027569	0.248064	1.05019	0.367609	0.0129335	0.441118	0.000816186	0.017641	0.121549	0.0578918	0.369378	0.164672	0.441853	10.0786	0.00120474	2.03205	4.25778	0.0310187	1.67625	4.83801	0.00286699	0.941998	1.17971	683.094	0.10964	0.591542	0.369486	0.00228668	0.173239	0.042496	0.354531	0.59086	5.05793	0.0187198	0.0376822	3.89452	0.0147796	0.0088541	0.0715924	1.59845	0.000333939	0.106066	2918.26	0.0666127	0.138025	34.2389	0.174552	0.231851	0.259799	1.05887	2.15526	0.468506	0.178154	0.450735	0.260247	0.622074	0.185808	10.5997	0.000320547	1.43248	94585.7	0.247261	2.07202	5.21122	0.261205	0.107151	29435.5	8.71962	4.32114	3.33333	1.72552	0.0347615	0.100606	0.0946293	2.13376	0.132265	0.0370324	0.262551	27.6715	0.778209	0.157393	0.106082	0.988296	4.34014	4.26213	2.0841	200103	455.855	0.00443655	0.000153091	0.576818	0.00379543	0.00355379	0.94196	1.14838	0.968178	2.18771	0.00925463	7.09871e+08	3.08238	2.93229	4.25635	3.70227	8.91462e-05	19.2202	0.0110773	0.0405957	2287.14	0.187891	1.02777	0.503218	0.0632225	0.449923	184.793	0.003	826	12.4672	3.94685	4.44632	0.0800021	1.48577	0.202442	0.65781	0.258071	4	0.168392	1.83683	0.591261	13.9514	3.82717	24.0191	5.919	3.87629	30.3991	1.1571	0.18505	0.893878	0.0453475	1.28636	0.175513	39.968	4.88916e-06	
0.863598	11.3743	7.9819	0.0321411	0.24499	0.842253	0.366591	0.0242574	0.46439	0.000881308	0.0121435	0.101586	0.0358689	0.341226	0.163016	0.826239	13.9421	0.000963619	1.90619	3.53616	0.0294496	1.0034	14.2622	0.00446408	0.87536	1.23498	561.234	0.0822433	0.39126	0.386583	0.00223559	0.172023	0.0458652	0.4226	0.582518	3.50815	0.0196807	0.0342275	3.90623	0.0122346	0.0138346	0.0592873	1.80523	0.000757731	0.118139	3141.12	0.0847393	0.139571	11.7466	0.183269	0.218623	0.393192	2.5275	5.67073	0.344203	0.151617	0.347767	0.340429	0.733295	0.179572	5.7512	0.000129214	3.65584	251109	0.134234	2.28281	3.73507	0.281021	0.100645	35177.3	6.678	3.93167	4.468	1.84752	0.0367311	0.0569713	0.0952605	2.53911	0.157647	0.0356343	0.254317	15.5636	0.731859	0.219655	0.10188	1.08367	9.4243	4.12279	2.73137	211307	516.758	0.00420256	0.000119668	0.42498	0.00322801	0.0032313	0.975766	1.07662	1.00761	2.2229	0.0122953	6.62453e+08	7.07552	2.46447	6.51785	1.25325	9.44682e-05	17.7727	0.00999781	0.0354639	2075.78	0.199054	0.936788	0.316081	0.0633612	0.414437	246.672	0.003	1414.92	19.4619	5.49898	4.71733	0.0882652	2.05352	0.25377	0.862054	0.277356	4	0.110695	1.41747	0.446329	10.1822	3.5572	18.8858	6.19941	3.29074	31.6771	0.636987	0.57341	1.2087	0.0607871	1.50125	0.167966	10.2938	7.32159e-06	
